SDG Goal,SDG Goal Name,Indicator Code,Metric Name,Geography,Level,Year,Value,Unit,Source,Projected?
1,No Poverty,SDG1.1.3.6,Beneficiaries - Atal Pension Scheme,Wardha,District,2060,"605,875.50",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Disability Pension,Wardha,District,2025,180.389,Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Disability Pension,Wardha,District,2029,62.656,Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Disability Pension,Wardha,District,2037,0,Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Disability Pension,Wardha,District,2047,0,Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Disability Pension,Wardha,District,2060,0,Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Old Age Pension,Wardha,District,2025,"29,533.00",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Old Age Pension,Wardha,District,2029,"29,272.20",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Old Age Pension,Wardha,District,2037,"28,750.60",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Old Age Pension,Wardha,District,2047,"28,098.60",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Old Age Pension,Wardha,District,2060,"27,251.00",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Widow Pension,Wardha,District,2025,"1,210.86",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Widow Pension,Wardha,District,2029,"1,464.53",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Widow Pension,Wardha,District,2037,"1,971.86",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Widow Pension,Wardha,District,2047,"2,606.03",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Indira Gandhi National Widow Pension,Wardha,District,2060,"3,430.44",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Sanjay Gandhi Niradhar Anudan,Wardha,District,2025,"33,421.33",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Sanjay Gandhi Niradhar Anudan,Wardha,District,2029,"39,936.80",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Sanjay Gandhi Niradhar Anudan,Wardha,District,2037,"52,967.73",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Sanjay Gandhi Niradhar Anudan,Wardha,District,2047,"69,256.40",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Sanjay Gandhi Niradhar Anudan,Wardha,District,2060,"90,431.67",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Shravanbal Seva State Pension,Wardha,District,2025,"59,691.61",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Shravanbal Seva State Pension,Wardha,District,2029,"61,317.88",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Shravanbal Seva State Pension,Wardha,District,2037,"64,570.41",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Shravanbal Seva State Pension,Wardha,District,2047,"68,636.08",Number,Projection,YES
1,No Poverty,SDG1.1.3.6,Beneficiaries - Shravanbal Seva State Pension,Wardha,District,2060,"73,921.44",Number,Projection,YES
1,No Poverty,SDG1.1.3.2,ICDS beneficiaries - Children (6-71 months),Wardha,District,2029,96.283,%,Projection,YES
1,No Poverty,SDG1.1.3.2,ICDS beneficiaries - Children (6-71 months),Wardha,District,2037,97.09,%,Projection,YES
1,No Poverty,SDG1.1.3.2,ICDS beneficiaries - Children (6-71 months),Wardha,District,2047,98.099,%,Projection,YES
1,No Poverty,SDG1.1.3.2,ICDS beneficiaries - Children (6-71 months),Wardha,District,2060,99.411,%,Projection,YES
1,No Poverty,SDG1.1.3.2,ICDS beneficiaries - Lactating Mothers,Wardha,District,2029,96.901,%,Projection,YES
1,No Poverty,SDG1.1.3.2,ICDS beneficiaries - Lactating Mothers,Wardha,District,2037,96.756,%,Projection,YES
1,No Poverty,SDG1.1.3.2,ICDS beneficiaries - Lactating Mothers,Wardha,District,2047,96.574,%,Projection,YES
1,No Poverty,SDG1.1.3.2,ICDS beneficiaries - Lactating Mothers,Wardha,District,2060,96.338,%,Projection,YES
1,No Poverty,SDG1.1.3.2,ICDS beneficiaries - Pregnant Women,Wardha,District,2029,93.853,%,Projection,YES
1,No Poverty,SDG1.1.3.2,ICDS beneficiaries - Pregnant Women,Wardha,District,2037,91.35,%,Projection,YES
1,No Poverty,SDG1.1.3.2,ICDS beneficiaries - Pregnant Women,Wardha,District,2047,88.222,%,Projection,YES
1,No Poverty,SDG1.1.3.2,ICDS beneficiaries - Pregnant Women,Wardha,District,2060,84.154,%,Projection,YES
1,No Poverty,SDG1.1.4.5,No. of accounts (deposit & credit) of scheduled commercial banks per 1000 population,Wardha,District,2025,"2,885.69",Per 1000 population,Projection,YES
1,No Poverty,SDG1.1.4.5,No. of accounts (deposit & credit) of scheduled commercial banks per 1000 population,Wardha,District,2029,"3,665.96",Per 1000 population,Projection,YES
1,No Poverty,SDG1.1.4.5,No. of accounts (deposit & credit) of scheduled commercial banks per 1000 population,Wardha,District,2037,"5,226.50",Per 1000 population,Projection,YES
1,No Poverty,SDG1.1.4.5,No. of accounts (deposit & credit) of scheduled commercial banks per 1000 population,Wardha,District,2047,"7,177.17",Per 1000 population,Projection,YES
1,No Poverty,SDG1.1.4.5,No. of accounts (deposit & credit) of scheduled commercial banks per 1000 population,Wardha,District,2060,"9,713.04",Per 1000 population,Projection,YES
1,No Poverty,SDG1.1.5.1,"No. of deaths attributed to disasters and natural calamities (flood, severe drought etc.)",Wardha,District,2025,11.444,Number,Projection,YES
1,No Poverty,SDG1.1.5.1,"No. of deaths attributed to disasters and natural calamities (flood, severe drought etc.)",Wardha,District,2029,12.511,Number,Projection,YES
1,No Poverty,SDG1.1.5.1,"No. of deaths attributed to disasters and natural calamities (flood, severe drought etc.)",Wardha,District,2037,14.644,Number,Projection,YES
1,No Poverty,SDG1.1.5.1,"No. of deaths attributed to disasters and natural calamities (flood, severe drought etc.)",Wardha,District,2047,17.311,Number,Projection,YES
1,No Poverty,SDG1.1.5.1,"No. of deaths attributed to disasters and natural calamities (flood, severe drought etc.)",Wardha,District,2060,20.778,Number,Projection,YES
1,No Poverty,SDG1.1.3.3,Persons provided employment as % of persons who demanded employment under MGNREGA & EGS,Wardha,District,2025,92.738,%,Projection,YES
1,No Poverty,SDG1.1.3.3,Persons provided employment as % of persons who demanded employment under MGNREGA & EGS,Wardha,District,2029,94.612,%,Projection,YES
1,No Poverty,SDG1.1.3.3,Persons provided employment as % of persons who demanded employment under MGNREGA & EGS,Wardha,District,2037,97.076,%,Projection,YES
1,No Poverty,SDG1.1.3.3,Persons provided employment as % of persons who demanded employment under MGNREGA & EGS,Wardha,District,2047,98.66,%,Projection,YES
1,No Poverty,SDG1.1.3.3,Persons provided employment as % of persons who demanded employment under MGNREGA & EGS,Wardha,District,2060,99.52,%,Projection,YES
1,No Poverty,SDG1.1.3.4,Proportion of Self Help Groups (SHGs) under bank linkage programme,Wardha,District,2029,73.979,%,Projection,YES
1,No Poverty,SDG1.1.3.4,Proportion of Self Help Groups (SHGs) under bank linkage programme,Wardha,District,2037,79.948,%,Projection,YES
1,No Poverty,SDG1.1.3.4,Proportion of Self Help Groups (SHGs) under bank linkage programme,Wardha,District,2047,87.41,%,Projection,YES
1,No Poverty,SDG1.1.3.4,Proportion of Self Help Groups (SHGs) under bank linkage programme,Wardha,District,2060,97.11,%,Projection,YES
1,No Poverty,SDG1.1.3.1,Proportion of beneficiaries covered under MJPJAY and AB-PMJAY,Wardha,District,2025,47.102,%,Projection,YES
1,No Poverty,SDG1.1.3.1,Proportion of beneficiaries covered under MJPJAY and AB-PMJAY,Wardha,District,2029,45.119,%,Projection,YES
1,No Poverty,SDG1.1.3.1,Proportion of beneficiaries covered under MJPJAY and AB-PMJAY,Wardha,District,2037,41.152,%,Projection,YES
1,No Poverty,SDG1.1.3.1,Proportion of beneficiaries covered under MJPJAY and AB-PMJAY,Wardha,District,2047,36.194,%,Projection,YES
1,No Poverty,SDG1.1.3.1,Proportion of beneficiaries covered under MJPJAY and AB-PMJAY,Wardha,District,2060,29.748,%,Projection,YES
1,No Poverty,SDG1.1.4.3,Proportion of population living in households with access to electricity,Wardha,District,2025,98.8,%,Projection,YES
1,No Poverty,SDG1.1.4.3,Proportion of population living in households with access to electricity,Wardha,District,2029,98.8,%,Projection,YES
1,No Poverty,SDG1.1.4.3,Proportion of population living in households with access to electricity,Wardha,District,2037,98.8,%,Projection,YES
1,No Poverty,SDG1.1.4.3,Proportion of population living in households with access to electricity,Wardha,District,2047,98.8,%,Projection,YES
1,No Poverty,SDG1.1.4.3,Proportion of population living in households with access to electricity,Wardha,District,2060,98.8,%,Projection,YES
1,No Poverty,SDG1.1.3.5,Social protection benefits - Janani Suraksha Yojana (JSY),Wardha,District,2025,84.7,%,Projection,YES
1,No Poverty,SDG1.1.3.5,Social protection benefits - Janani Suraksha Yojana (JSY),Wardha,District,2029,92.742,%,Projection,YES
1,No Poverty,SDG1.1.3.5,Social protection benefits - Janani Suraksha Yojana (JSY),Wardha,District,2037,98.553,%,Projection,YES
1,No Poverty,SDG1.1.3.5,Social protection benefits - Janani Suraksha Yojana (JSY),Wardha,District,2047,99.819,%,Projection,YES
1,No Poverty,SDG1.1.3.5,Social protection benefits - Janani Suraksha Yojana (JSY),Wardha,District,2060,99.988,%,Projection,YES
1,No Poverty,SDG1.1.3.5,Social protection benefits - Pradhan Mantri Matrutva Vandana Yojana (PMMVY),Wardha,District,2025,98.994,%,Projection,YES
1,No Poverty,SDG1.1.3.5,Social protection benefits - Pradhan Mantri Matrutva Vandana Yojana (PMMVY),Wardha,District,2029,98.35,%,Projection,YES
1,No Poverty,SDG1.1.3.5,Social protection benefits - Pradhan Mantri Matrutva Vandana Yojana (PMMVY),Wardha,District,2037,97.061,%,Projection,YES
1,No Poverty,SDG1.1.3.5,Social protection benefits - Pradhan Mantri Matrutva Vandana Yojana (PMMVY),Wardha,District,2047,95.451,%,Projection,YES
1,No Poverty,SDG1.1.3.5,Social protection benefits - Pradhan Mantri Matrutva Vandana Yojana (PMMVY),Wardha,District,2060,93.357,%,Projection,YES
10,Reduced Inequalities,SDG10.10.1.1,Area (Rural) — Area & Villages,Arvi,Taluka,2001,908,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Rural) — Area & Villages,Wardha,Taluka,1971,"2,090.80",sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Rural) — Area & Villages,Wardha,Taluka,2001,779,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Rural) — Primary Census Abstract,Arvi,Taluka,2011,901.49,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Rural) — Primary Census Abstract,Wardha,Taluka,2011,716.34,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Total) — Area & Villages,Arvi,Taluka,2001,914.8,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Total) — Area & Villages,Wardha,Taluka,1971,"2,110.00",sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Total) — Area & Villages,Wardha,Taluka,2001,793.8,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Total) — Population,Wardha,District,1991,"6,309.00",sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Total) — Primary Census Abstract,Arvi,Taluka,1971,"2,283.00",sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Total) — Primary Census Abstract,Arvi,Taluka,2011,908,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Total) — Primary Census Abstract,Wardha,Taluka,2011,762.83,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Urban (Arvi M Cl)) — Primary Census Abstract,Arvi,Taluka,2011,6.78,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Urban (Wardha M Cl)) — Primary Census Abstract,Wardha,Taluka,2011,11.84,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Urban) — Area & Villages,Arvi,Taluka,2001,6.8,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Urban) — Area & Villages,Wardha,Taluka,1971,2.01,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Urban) — Area & Villages,Wardha,Taluka,2001,14.8,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Area (Urban) — Primary Census Abstract,Wardha,Taluka,2011,46.49,sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Decadal Growth Rate 1981-91 (Rural) (Rural) — Demographics,Wardha,District,1991,12.51,%,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Decadal Growth Rate 1981-91 (Total) (Total) — Demographics,Wardha,District,1991,15,%,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Decadal Growth Rate 1981-91 (Urban) (Urban) — Demographics,Wardha,District,1991,22.46,%,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Decadal Growth Rate Rural (Change) — Population Change,Arvi,Taluka,2001,7.4,%,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Decadal Growth Rate Rural (Change) — Population Change,Wardha,Taluka,2001,31.4,%,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Decadal Growth Rate Total (Change) — Population Change,Arvi,Taluka,2001,8.1,%,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Decadal Growth Rate Total (Change) — Population Change,Wardha,Taluka,2001,27.9,%,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Decadal Growth Rate Urban (Change) — Population Change,Arvi,Taluka,2001,9.9,%,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Decadal Growth Rate Urban (Change) — Population Change,Wardha,Taluka,2001,23,%,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Decadal Population Growth Rate 1961-71 (Total) — District Summary (Historical),Wardha,District,1971,22.91,%,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Density of Population per sq km (Total) — Population,Arvi,Taluka,2001,157,per sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Density of Population per sq km (Total) — Population,Wardha,Taluka,2001,396,per sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,District Area (Total) — Area & Villages,Wardha,District,1971,"6,307.00",sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,District Area (Total) — Primary Census Abstract,Wardha,District,2011,"6,309.00",sq km,Census,no
10,Reduced Inequalities,SDG10.10.1.1,District Female Population (Total) — Primary Census Abstract,Wardha,District,2011,"632,389.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,District Male Population (Total) — Primary Census Abstract,Wardha,District,2011,"668,385.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,District Total Households (Total) — Primary Census Abstract,Wardha,District,2011,"309,846.00",count,Census,no
10,Reduced Inequalities,SDG10.10.1.1,District Total Population (Total) — Primary Census Abstract,Wardha,District,2011,"1,300,774.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.2.1,Estimated SC Population (Total) — Scheduled Castes & Tribes,Arvi,Taluka,2001,"18,942.00",persons (estimated),Census,no
10,Reduced Inequalities,SDG10.10.2.1,Estimated ST Population (Total) — Scheduled Castes & Tribes,Arvi,Taluka,2001,"22,519.00",persons (estimated),Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (1961) (Total) — District Summary (Historical),Wardha,District,1971,"311,383.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.2.1,Female Population (Rural),Arvi,Taluka,2011,"49,938.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.2.1,Female Population (Rural),Wardha,Taluka,2011,"70,310.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Rural) — Primary Census Abstract,Arvi,Taluka,1971,"93,726.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Rural) — Primary Census Abstract,Arvi,Taluka,2011,"49,938.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Rural) — Primary Census Abstract,Wardha,Taluka,2011,"70,310.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Rural) — Rural Population,Arvi,Taluka,2001,"49,850.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Rural) — Rural Population,Wardha,Taluka,2001,"90,691.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.2.1,Female Population (Total),Arvi,Taluka,2011,"70,802.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.2.1,Female Population (Total),Wardha,Taluka,2011,"122,356.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Total) — District Summary,Wardha,District,1971,"379,522.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Total) — Population,Arvi,Taluka,1991,"64,651.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Total) — Population,Wardha,Taluka,1991,"117,742.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Total) — Primary Census Abstract,Arvi,Taluka,1971,"106,606.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Total) — Primary Census Abstract,Arvi,Taluka,2011,"70,802.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Total) — Primary Census Abstract,Wardha,Taluka,2011,"122,356.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.2.1,Female Population (Urban (Arvi M Cl)),Arvi,Taluka,2011,"20,864.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Urban (Arvi M Cl)) — Primary Census Abstract,Arvi,Taluka,2011,"20,864.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.2.1,Female Population (Urban (Wardha M Cl)),Wardha,Taluka,2011,"52,747.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Urban (Wardha M Cl)) — Primary Census Abstract,Wardha,Taluka,2011,"52,747.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.2.1,Female Population (Urban),Wardha,Taluka,2011,"52,046.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Urban) — Primary Census Abstract,Arvi,Taluka,1971,"12,880.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population (Urban) — Primary Census Abstract,Wardha,Taluka,2011,"52,046.00",persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population - Census 2011,Arvi,Taluka,2011,"70,802.00",Number,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Female Population - Census 2011,Wardha,Taluka,2011,"122,356.00",Number,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Household Industry Workers (Main) (Total) — Workers by Industry,Arvi,Taluka,2011,49,persons,Census,no
10,Reduced Inequalities,SDG10.10.1.1,Household Industry Workers (Main) (Total) — Workers by Industry,Wardha,Taluka,2011,491,persons,Census,no
10,Reduced Inequalities,SDG10.10.2.2,Households with SC as Head (Rural),Wardha,Taluka,2011,"4,706.00",count,Census,no
10,Reduced Inequalities,SDG10.10.2.1,Households with SC as Head (Rural) — Scheduled Castes (SC) Detailed,Wardha,Taluka,2011,"4,706.00",count,Census,no
10,Reduced Inequalities,SDG10.10.2.2,Households with SC as Head (Total),Arvi,Taluka,2011,"3,717.00",count,Census,no
10,Reduced Inequalities,SDG10.10.2.2,Households with SC as Head (Total),Wardha,Taluka,2011,"10,365.00",count,Census,no
10,Reduced Inequalities,SDG10.10.2.1,Households with SC as Head (Total) — Scheduled Castes (SC) Detailed,Arvi,Taluka,2011,"3,717.00",count,Census,no
10,Reduced Inequalities,SDG10.10.2.1,Households with SC as Head (Total) — Scheduled Castes (SC) Detailed,Wardha,Taluka,2011,"10,365.00",count,Census,no
10,Reduced Inequalities,SDG10.10.2.2,Households with SC as Head (Urban),Wardha,Taluka,2011,"5,659.00",count,Census,no
10,Reduced Inequalities,SDG10.10.2.1,Households with SC as Head (Urban) — Scheduled Castes (SC) Detailed,Wardha,Taluka,2011,"5,659.00",count,Census,no
10,Reduced Inequalities,SDG10.10.2.2,Households with ST as Head (Total),Arvi,Taluka,2011,"4,879.00",count,Census,no
